;No;Top Label;Label Num;Label;Loss;Time;bird;frog;prediction;confuse_bird_bird;confuse_bird_frog;confuse_frog_bird;confuse_frog_frog
1773;121773;others;0;bird;4.76837158203125e-06;11-02-2020 10:21:53;-5.685924;5.866657;frog;0;1;0;0
1774;121774;others;1;frog;4.76837158203125e-06;11-02-2020 10:21:53;-5.685924;5.866657;frog;0;0;0;1
1775;121775;others;1;frog;0.0;11-02-2020 10:21:53;-10.842299;10.964788;frog;0;0;0;1
1776;121776;others;1;frog;1.3113021850585938e-05;11-02-2020 10:21:53;5.61841;-5.3928475;bird;0;0;1;0
1777;121777;others;0;bird;1.3113021850585938e-05;11-02-2020 10:21:53;5.61841;-5.3928475;bird;1;0;0;0
1778;121778;others;1;frog;0.0;11-02-2020 10:21:53;-10.274403;10.823137;frog;0;0;0;1
1779;121779;others;1;frog;0.0;11-02-2020 10:21:53;-10.274403;10.823137;frog;0;0;0;1
1780;121780;others;1;frog;1.6689300537109375e-05;11-02-2020 10:21:53;-5.528507;5.464786;frog;0;0;0;1
1781;121781;others;1;frog;0.0003721714019775391;11-02-2020 10:21:53;-3.5080492;3.6944718;frog;0;0;0;1
1782;121782;others;1;frog;0.0003721714019775391;11-02-2020 10:21:53;-3.5080492;3.6944718;frog;0;0;0;1
1783;121783;others;0;bird;0.0;11-02-2020 10:21:53;13.071056;-12.807814;bird;1;0;0;0
1784;121784;others;1;frog;2.86102294921875e-06;11-02-2020 10:21:53;-6.301056;6.514278400000001;frog;0;0;0;1
1785;121785;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:53;-7.323621000000001;7.5585723;frog;0;0;0;1
1786;121786;others;1;frog;2.384185791015625e-07;11-02-2020 10:21:53;-7.323621000000001;7.5585723;frog;0;0;0;1
1787;121787;others;1;frog;2.495447733963374e-05;11-02-2020 10:21:53;-9.554229;9.908317;frog;0;0;0;1
1788;121788;others;1;frog;2.495447733963374e-05;11-02-2020 10:21:53;-9.554229;9.908317;frog;0;0;0;1
1789;121789;others;1;frog;2.495447733963374e-05;11-02-2020 10:21:53;-9.554229;9.908317;frog;0;0;0;1
1790;121790;others;0;bird;0.0;11-02-2020 10:21:53;9.045477;-8.992874;bird;1;0;0;0
1791;121791;others;1;frog;0.0;11-02-2020 10:21:53;-7.824534;7.845967;frog;0;0;0;1
1792;121792;others;1;frog;0.0;11-02-2020 10:21:53;-8.41902;8.807674;frog;0;0;0;1
1793;121793;others;1;frog;0.0;11-02-2020 10:21:53;-8.41902;8.807674;frog;0;0;0;1
1794;121794;others;0;bird;0.0;11-02-2020 10:21:53;7.4685692999999995;-7.6284637;bird;1;0;0;0
1795;121795;others;1;frog;0.0;11-02-2020 10:21:53;-12.428496;12.830892;frog;0;0;0;1
1796;121796;others;1;frog;0.0;11-02-2020 10:21:53;-11.953691000000001;12.102895;frog;0;0;0;1
1797;121797;others;1;frog;0.000316619873046875;11-02-2020 10:21:53;-8.908549;9.034668;frog;0;0;0;1
1798;121798;others;0;bird;0.000316619873046875;11-02-2020 10:21:53;-8.908549;9.034668;frog;0;1;0;0
1799;121799;others;1;frog;0.000316619873046875;11-02-2020 10:21:53;-8.908549;9.034668;frog;0;0;0;1
1800;121800;others;0;bird;6.67572021484375e-06;11-02-2020 10:21:53;6.0047296999999995;-5.874147;bird;1;0;0;0
1801;121801;others;0;bird;0.0008416175842285156;11-02-2020 10:21:53;3.5779273999999996;-3.5019730000000004;bird;1;0;0;0
1802;121802;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:53;6.303163;-6.2450776;bird;1;0;0;0
1803;121803;others;0;bird;0.0008273124694824219;11-02-2020 10:21:53;3.5488927;-3.5480697;bird;1;0;0;0
1804;121804;others;1;frog;7.200241088867188e-05;11-02-2020 10:21:53;-4.6537546999999995;4.8828059999999995;frog;0;0;0;1
1805;121805;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:53;-7.231689;7.316480599999999;frog;0;0;0;1
1806;121806;others;1;frog;0.0;11-02-2020 10:21:53;-9.377276;10.0868;frog;0;0;0;1
1807;121807;others;0;bird;6.4849853515625e-05;11-02-2020 10:21:53;4.9788427;-4.665222;bird;1;0;0;0
1808;121808;others;1;frog;0.0;11-02-2020 10:21:53;-8.6514435;9.056251;frog;0;0;0;1
1809;121809;others;1;frog;5.483627319335938e-05;11-02-2020 10:21:53;-4.84865;4.957882;frog;0;0;0;1
1810;121810;others;1;frog;0.0;11-02-2020 10:21:53;12.591431;-12.881945;bird;0;0;1;0
1811;121811;others;0;bird;0.0;11-02-2020 10:21:53;12.591431;-12.881945;bird;1;0;0;0
1812;121812;others;0;bird;2.86102294921875e-06;11-02-2020 10:21:53;6.271118;-6.433201;bird;1;0;0;0
1813;121813;others;0;bird;1.049041748046875e-05;11-02-2020 10:21:53;5.838649299999999;-5.609682;bird;1;0;0;0
1814;121814;others;0;bird;0.000171661376953125;11-02-2020 10:21:53;4.384275;-4.285106;bird;1;0;0;0
1815;121815;others;0;bird;0.0;11-02-2020 10:21:53;-11.431239;11.631939;frog;0;1;0;0
1816;121816;others;1;frog;0.0;11-02-2020 10:21:53;-11.431239;11.631939;frog;0;0;0;1
1817;121817;others;0;bird;3.814697265625e-06;11-02-2020 10:21:53;6.3140626;-6.111505;bird;1;0;0;0
1818;121818;others;1;frog;0.0;11-02-2020 10:21:53;-12.374049000000001;12.262234;frog;0;0;0;1
1819;121819;others;1;frog;0.00017833709716796875;11-02-2020 10:21:53;-4.255094000000001;4.3768225;frog;0;0;0;1
1820;121820;others;0;bird;0.0;11-02-2020 10:21:53;11.139981;-11.051552000000001;bird;1;0;0;0
1821;121821;others;1;frog;7.152557373046875e-06;11-02-2020 10:21:53;-5.925391;5.918460400000001;frog;0;0;0;1
1822;121822;others;1;frog;0.0;11-02-2020 10:21:53;-9.41495;9.85445;frog;0;0;0;1
1823;121823;others;0;bird;0.0;11-02-2020 10:21:53;9.308761;-9.073087;bird;1;0;0;0
1824;121824;others;1;frog;3.337860107421875e-06;11-02-2020 10:21:53;9.783047;-9.494042;bird;0;0;1;0
1825;121825;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:53;9.783047;-9.494042;bird;1;0;0;0
1826;121826;others;0;bird;0.0;11-02-2020 10:21:53;10.94941;-10.813225;bird;1;0;0;0
1827;121827;others;0;bird;0.00013279914855957029;11-02-2020 10:21:53;6.489466;-6.3175774;bird;1;0;0;0
1828;121828;others;0;bird;0.00013279914855957029;11-02-2020 10:21:53;6.489466;-6.3175774;bird;1;0;0;0
1829;121829;others;1;frog;0.0;11-02-2020 10:21:53;-12.106504;12.019772;frog;0;0;0;1
1830;121830;others;1;frog;1.9073486328125e-05;11-02-2020 10:21:53;5.171253;-5.0049977;bird;0;0;1;0
1831;121831;others;0;bird;1.9073486328125e-05;11-02-2020 10:21:53;5.171253;-5.0049977;bird;1;0;0;0
1832;121832;others;0;bird;0.0;11-02-2020 10:21:53;8.107513;-8.115329;bird;1;0;0;0
1833;121833;others;0;bird;4.76837158203125e-06;11-02-2020 10:21:53;-12.457371;12.512461;frog;0;1;0;0
1834;121834;others;1;frog;4.76837158203125e-06;11-02-2020 10:21:53;-12.457371;12.512461;frog;0;0;0;1
1835;121835;others;1;frog;0.00023396809410769487;11-02-2020 10:21:53;3.6460056000000005;-3.6565172999999995;bird;0;0;1;0
1836;121836;others;0;bird;0.00023396809410769487;11-02-2020 10:21:53;3.6460056000000005;-3.6565172999999995;bird;1;0;0;0
1837;121837;others;0;bird;0.00023396809410769487;11-02-2020 10:21:53;3.6460056000000005;-3.6565172999999995;bird;1;0;0;0
1838;121838;others;0;bird;4.76837158203125e-06;11-02-2020 10:21:53;6.299246299999999;-5.9711050000000006;bird;1;0;0;0
1839;121839;others;1;frog;0.0;11-02-2020 10:21:53;-8.563071;8.845375;frog;0;0;0;1
1840;121840;others;0;bird;0.0;11-02-2020 10:21:53;7.7123029999999995;-7.759983;bird;1;0;0;0
1841;121841;others;0;bird;0.0;11-02-2020 10:21:53;8.985147999999999;-8.676053999999999;bird;1;0;0;0
1842;121842;others;1;frog;7.62939453125e-06;11-02-2020 10:21:53;-5.8146987;5.940243;frog;0;0;0;1
1843;121843;others;1;frog;0.001077413558959961;11-02-2020 10:21:53;-3.2916718;3.5410695;frog;0;0;0;1
1844;121844;others;1;frog;9.5367431640625e-07;11-02-2020 10:21:53;-6.7315326;6.9483122999999996;frog;0;0;0;1
1845;121845;others;0;bird;9.298324584960938e-06;11-02-2020 10:21:53;5.5698365999999995;-5.3279977;bird;1;0;0;0
1846;121846;others;0;bird;9.298324584960938e-06;11-02-2020 10:21:53;5.5698365999999995;-5.3279977;bird;1;0;0;0
1847;121847;others;1;frog;0.0;11-02-2020 10:21:53;10.235853;-10.1544285;bird;0;0;1;0
1848;121848;others;0;bird;0.0;11-02-2020 10:21:53;10.235853;-10.1544285;bird;1;0;0;0
1849;121849;others;0;bird;8.821487426757812e-05;11-02-2020 10:21:53;4.7718854;-4.5644383;bird;1;0;0;0
1850;121850;others;0;bird;0.0;11-02-2020 10:21:53;10.027497;-9.792352000000001;bird;1;0;0;0
1851;121851;others;0;bird;2.1457672119140625e-06;11-02-2020 10:21:53;-7.040537400000001;6.994625;frog;0;1;0;0
1852;121852;others;1;frog;2.1457672119140625e-06;11-02-2020 10:21:53;-7.040537400000001;6.994625;frog;0;0;0;1
1853;121853;others;1;frog;0.0;11-02-2020 10:21:53;16.686020000000003;-16.478624;bird;0;0;1;0
1854;121854;others;0;bird;0.0;11-02-2020 10:21:53;16.686020000000003;-16.478624;bird;1;0;0;0
1855;121855;others;1;frog;0.0;11-02-2020 10:21:53;-9.748415;9.970988;frog;0;0;0;1
1856;121856;others;0;bird;0.0;11-02-2020 10:21:53;13.756141;-13.765362;bird;1;0;0;0
1857;121857;others;1;frog;0.0;11-02-2020 10:21:53;-8.47107;8.665133;frog;0;0;0;1
1858;121858;others;0;bird;0.0;11-02-2020 10:21:53;14.502851000000001;-14.44465;bird;1;0;0;0
1859;121859;others;0;bird;0.0;11-02-2020 10:21:53;14.502851000000001;-14.44465;bird;1;0;0;0
1860;121860;others;0;bird;0.0;11-02-2020 10:21:53;9.514542;-9.359253;bird;1;0;0;0
1861;121861;others;0;bird;0.0;11-02-2020 10:21:53;10.775444;-10.723028;bird;1;0;0;0
1862;121862;others;0;bird;0.0;11-02-2020 10:21:53;10.775444;-10.723028;bird;1;0;0;0
1863;121863;others;1;frog;7.152557373046875e-06;11-02-2020 10:21:53;-5.775931;6.0869403;frog;0;0;0;1
1864;121864;others;0;bird;0.0;11-02-2020 10:21:53;16.85364;-16.470766;bird;1;0;0;0
1865;121865;others;1;frog;1.9073486328125e-06;11-02-2020 10:21:53;-6.5133486;6.6309643;frog;0;0;0;1
1866;121866;others;0;bird;3.24249267578125e-05;11-02-2020 10:21:53;5.260601;-5.076186;bird;1;0;0;0
1867;121867;others;1;frog;5.245208740234375e-06;11-02-2020 10:21:53;-5.5715785;5.87575;frog;0;0;0;1
1868;121868;others;1;frog;5.245208740234375e-06;11-02-2020 10:21:53;-5.5715785;5.87575;frog;0;0;0;1
1869;121869;others;0;bird;8.344650268554688e-05;11-02-2020 10:21:53;4.62403;-4.7661643;bird;1;0;0;0
1870;121870;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:53;7.123381599999999;-6.9454484;bird;1;0;0;0
1871;121871;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:53;7.123381599999999;-6.9454484;bird;1;0;0;0
1872;121872;others;0;bird;0.0;11-02-2020 10:21:53;9.266741;-9.133739;bird;1;0;0;0
1873;121873;others;1;frog;0.008501768112182617;11-02-2020 10:21:53;-2.2357678;2.5274607999999996;frog;0;0;0;1
1874;121874;others;1;frog;0.0;11-02-2020 10:21:53;-11.27512;11.50985;frog;0;0;0;1
1875;121875;others;0;bird;0.001088857650756836;11-02-2020 10:21:53;-3.0880368;3.0403943;frog;0;1;0;0
1876;121876;others;1;frog;0.001088857650756836;11-02-2020 10:21:53;-3.0880368;3.0403943;frog;0;0;0;1
1877;121877;others;1;frog;0.0;11-02-2020 10:21:53;-7.599074000000001;8.229383;frog;0;0;0;1
1878;121878;others;0;bird;0.00011491775512695312;11-02-2020 10:21:53;4.468419;-4.600380400000001;bird;1;0;0;0
1879;121879;others;1;frog;1.6689300537109375e-06;11-02-2020 10:21:53;11.673369000000001;-11.735199;bird;0;0;1;0
1880;121880;others;0;bird;1.6689300537109375e-06;11-02-2020 10:21:53;11.673369000000001;-11.735199;bird;1;0;0;0
1881;121881;others;1;frog;2.4318695068359368e-05;11-02-2020 10:21:53;5.0774302;-5.0024076;bird;0;0;1;0
1882;121882;others;0;bird;2.4318695068359368e-05;11-02-2020 10:21:53;5.0774302;-5.0024076;bird;1;0;0;0
1883;121883;others;0;bird;0.0;11-02-2020 10:21:53;11.031212;-10.697485;bird;1;0;0;0
1884;121884;others;1;frog;0.0011959075927734375;11-02-2020 10:21:53;-4.7915095999999995;4.893837;frog;0;0;0;1
1885;121885;others;1;frog;0.0011959075927734375;11-02-2020 10:21:53;-4.7915095999999995;4.893837;frog;0;0;0;1
1886;121886;others;0;bird;0.0;11-02-2020 10:21:53;19.6005;-19.360456;bird;1;0;0;0
1887;121887;others;1;frog;0.0;11-02-2020 10:21:53;-14.214404;14.666734;frog;0;0;0;1
1888;121888;others;1;frog;0.0;11-02-2020 10:21:53;-18.22775;18.795720000000003;frog;0;0;0;1
1889;121889;others;1;frog;0.0;11-02-2020 10:21:53;-18.22775;18.795720000000003;frog;0;0;0;1
1890;121890;others;1;frog;3.337860107421875e-06;11-02-2020 10:21:53;-6.1444635000000005;6.388912;frog;0;0;0;1
1891;121891;others;0;bird;0.0;11-02-2020 10:21:53;9.870613;-9.56846;bird;1;0;0;0
1892;121892;others;0;bird;3.0517578125e-05;11-02-2020 10:21:53;5.828135;-5.873258;bird;1;0;0;0
1893;121893;others;0;bird;3.0517578125e-05;11-02-2020 10:21:53;5.828135;-5.873258;bird;1;0;0;0
1894;121894;others;1;frog;0.0;11-02-2020 10:21:53;-7.4606857;7.8111973;frog;0;0;0;1
1895;121895;others;1;frog;0.0;11-02-2020 10:21:53;-7.5843735;7.9811993;frog;0;0;0;1
1896;121896;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:53;-7.433892;7.5437389999999995;frog;0;0;0;1
1897;121897;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:53;-7.433892;7.5437389999999995;frog;0;0;0;1
1898;121898;others;0;bird;0.0;11-02-2020 10:21:53;8.836753999999999;-8.552499000000001;bird;1;0;0;0
1899;121899;others;0;bird;0.0;11-02-2020 10:21:53;11.7321205;-11.175832000000002;bird;1;0;0;0
1900;121900;others;1;frog;0.0;11-02-2020 10:21:53;-8.1389265;8.471492999999999;frog;0;0;0;1
1901;121901;others;0;bird;0.0;11-02-2020 10:21:53;7.764505000000001;-7.703100999999999;bird;1;0;0;0
1902;121902;others;0;bird;3.2901763916015625e-05;11-02-2020 10:21:53;5.217967;-5.1005473;bird;1;0;0;0
1903;121903;others;1;frog;2.384185791015625e-06;11-02-2020 10:21:53;-6.3186026;6.637147;frog;0;0;0;1
1904;121904;others;0;bird;1.1920928955078123e-06;11-02-2020 10:21:53;-6.3676195;6.5536184;frog;0;1;0;0
1905;121905;others;1;frog;1.1920928955078123e-06;11-02-2020 10:21:53;-6.3676195;6.5536184;frog;0;0;0;1
1906;121906;others;0;bird;0.0;11-02-2020 10:21:53;10.550434;-10.47775;bird;1;0;0;0
1907;121907;others;1;frog;4.76837158203125e-07;11-02-2020 10:21:53;-7.050317;7.2846303;frog;0;0;0;1
1908;121908;others;0;bird;9.5367431640625e-07;11-02-2020 10:21:53;7.2437043;-6.81192;bird;1;0;0;0
1909;121909;others;0;bird;0.0;11-02-2020 10:21:53;15.643911;-15.677994;bird;1;0;0;0
1910;121910;others;0;bird;0.00015735626220703125;11-02-2020 10:21:54;4.3471694;-4.409593599999999;bird;1;0;0;0
1911;121911;others;1;frog;0.00016754865646362305;11-02-2020 10:21:54;-8.649374;8.761449;frog;0;0;0;1
1912;121912;others;1;frog;0.00016754865646362305;11-02-2020 10:21:54;-8.649374;8.761449;frog;0;0;0;1
1913;121913;others;1;frog;0.00016754865646362305;11-02-2020 10:21:54;-8.649374;8.761449;frog;0;0;0;1
1914;121914;others;1;frog;0.00016754865646362305;11-02-2020 10:21:54;-8.649374;8.761449;frog;0;0;0;1
1915;121915;others;1;frog;0.0;11-02-2020 10:21:54;-11.880688000000001;12.047696;frog;0;0;0;1
1916;121916;others;1;frog;0.0;11-02-2020 10:21:54;7.926976700000001;-7.702572;bird;0;0;1;0
1917;121917;others;0;bird;0.0;11-02-2020 10:21:54;7.926976700000001;-7.702572;bird;1;0;0;0
1918;121918;others;0;bird;0.0;11-02-2020 10:21:54;8.867958999999999;-8.8948965;bird;1;0;0;0
1919;121919;others;0;bird;9.377797141496558e-06;11-02-2020 10:21:54;-8.158569;8.327558;frog;0;1;0;0
1920;121920;others;0;bird;9.377797141496558e-06;11-02-2020 10:21:54;-8.158569;8.327558;frog;0;1;0;0
1921;121921;others;1;frog;9.377797141496558e-06;11-02-2020 10:21:54;-8.158569;8.327558;frog;0;0;0;1
1922;121922;others;0;bird;0.0;11-02-2020 10:21:54;10.722000999999999;-10.657677;bird;1;0;0;0
1923;121923;others;1;frog;4.291534423828125e-06;11-02-2020 10:21:54;8.462981;-8.220578999999999;bird;0;0;1;0
1924;121924;others;0;bird;4.291534423828125e-06;11-02-2020 10:21:54;8.462981;-8.220578999999999;bird;1;0;0;0
1925;121925;others;0;bird;0.0005643367767333983;11-02-2020 10:21:54;3.8013225;-3.6784038999999997;bird;1;0;0;0
1926;121926;others;1;frog;0.0002856254577636719;11-02-2020 10:21:54;-3.9943883000000002;4.1665883;frog;0;0;0;1
1927;121927;others;1;frog;0.0016331672668457033;11-02-2020 10:21:54;-3.0605652;3.3558576;frog;0;0;0;1
1928;121928;others;0;bird;0.0;11-02-2020 10:21:54;7.767761699999999;-7.73239;bird;1;0;0;0
1929;121929;others;1;frog;2.47955322265625e-05;11-02-2020 10:21:54;-5.187875;5.415398000000001;frog;0;0;0;1
1930;121930;others;0;bird;3.337860107421875e-06;11-02-2020 10:21:54;-9.821577;10.020111;frog;0;1;0;0
1931;121931;others;1;frog;3.337860107421875e-06;11-02-2020 10:21:54;-9.821577;10.020111;frog;0;0;0;1
1932;121932;others;1;frog;0.0;11-02-2020 10:21:54;10.6578045;-10.400198;bird;0;0;1;0
1933;121933;others;0;bird;0.0;11-02-2020 10:21:54;10.6578045;-10.400198;bird;1;0;0;0
1934;121934;others;1;frog;0.0;11-02-2020 10:21:54;-15.333882999999998;15.56081;frog;0;0;0;1
1935;121935;others;0;bird;4.291534423828125e-06;11-02-2020 10:21:54;6.086752400000001;-6.206758;bird;1;0;0;0
1936;121936;others;1;frog;0.0016225576400756836;11-02-2020 10:21:54;-8.753839;9.169399;frog;0;0;0;1
1937;121937;others;1;frog;0.0016225576400756836;11-02-2020 10:21:54;-8.753839;9.169399;frog;0;0;0;1
1938;121938;others;0;bird;0.0;11-02-2020 10:21:54;9.285789;-9.143506;bird;1;0;0;0
1939;121939;others;0;bird;0.0005934238433837892;11-02-2020 10:21:54;3.838194;-3.5909796000000003;bird;1;0;0;0
1940;121940;others;1;frog;0.0;11-02-2020 10:21:54;-11.5595875;11.672811;frog;0;0;0;1
1941;121941;others;1;frog;2.384185791015625e-06;11-02-2020 10:21:54;-6.4518285;6.534545400000001;frog;0;0;0;1
1942;121942;others;1;frog;2.050399780273437e-05;11-02-2020 10:21:54;-10.758633999999999;10.864227;frog;0;0;0;1
1943;121943;others;1;frog;2.050399780273437e-05;11-02-2020 10:21:54;-10.758633999999999;10.864227;frog;0;0;0;1
1944;121944;others;0;bird;0.0006424188613891603;11-02-2020 10:21:54;3.4405742;-3.2159672;bird;1;0;0;0
1945;121945;others;0;bird;0.0006424188613891603;11-02-2020 10:21:54;3.4405742;-3.2159672;bird;1;0;0;0
1946;121946;others;1;frog;0.0;11-02-2020 10:21:54;-9.635076;9.748921000000001;frog;0;0;0;1
1947;121947;others;0;bird;0.0;11-02-2020 10:21:54;-7.668246300000001;8.020897999999999;frog;0;1;0;0
1948;121948;others;1;frog;0.0;11-02-2020 10:21:54;-7.668246300000001;8.020897999999999;frog;0;0;0;1
1949;121949;others;1;frog;1.5894572413799324e-07;11-02-2020 10:21:54;-7.13265;7.406153;frog;0;0;0;1
1950;121950;others;0;bird;1.5894572413799324e-07;11-02-2020 10:21:54;-7.13265;7.406153;frog;0;1;0;0
1951;121951;others;1;frog;1.5894572413799324e-07;11-02-2020 10:21:54;-7.13265;7.406153;frog;0;0;0;1
1952;121952;others;1;frog;0.00024366378784179688;11-02-2020 10:21:54;-3.6374144999999998;4.0039372;frog;0;0;0;1
1953;121953;others;1;frog;0.00024366378784179688;11-02-2020 10:21:54;-3.6374144999999998;4.0039372;frog;0;0;0;1
1954;121954;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:54;7.2441583;-7.245457000000001;bird;1;0;0;0
1955;121955;others;0;bird;0.0;11-02-2020 10:21:54;8.370830999999999;-8.393403;bird;1;0;0;0
1956;121956;others;1;frog;0.0;11-02-2020 10:21:54;-15.097710000000001;15.540382000000001;frog;0;0;0;1
1957;121957;others;0;bird;0.0;11-02-2020 10:21:54;7.683406;-7.586102499999999;bird;1;0;0;0
1958;121958;others;0;bird;0.002284765243530273;11-02-2020 10:21:54;3.1380522;-2.9423529999999998;bird;1;0;0;0
1959;121959;others;0;bird;0.0;11-02-2020 10:21:54;8.67262;-8.501957;bird;1;0;0;0
1960;121960;others;1;frog;0.0;11-02-2020 10:21:54;-9.3605585;9.649582;frog;0;0;0;1
1961;121961;others;1;frog;6.198883056640625e-06;11-02-2020 10:21:54;-5.8990855;6.112418;frog;0;0;0;1
1962;121962;others;0;bird;0.0;11-02-2020 10:21:54;10.785333;-10.6277075;bird;1;0;0;0
1963;121963;others;1;frog;3.337860107421875e-05;11-02-2020 10:21:54;-4.9441385;5.3667994000000006;frog;0;0;0;1
1964;121964;others;0;bird;0.0;11-02-2020 10:21:54;-16.849644;16.889473000000002;frog;0;1;0;0
1965;121965;others;1;frog;0.0;11-02-2020 10:21:54;-16.849644;16.889473000000002;frog;0;0;0;1
1966;121966;others;1;frog;0.0;11-02-2020 10:21:54;-16.849644;16.889473000000002;frog;0;0;0;1
1967;121967;others;1;frog;0.0;11-02-2020 10:21:54;-10.938761;11.143879;frog;0;0;0;1
1968;121968;others;1;frog;0.00038353601121343667;11-02-2020 10:21:54;-5.3433347;5.480167400000001;frog;0;0;0;1
1969;121969;others;1;frog;0.00038353601121343667;11-02-2020 10:21:54;-5.3433347;5.480167400000001;frog;0;0;0;1
1970;121970;others;1;frog;0.00038353601121343667;11-02-2020 10:21:54;-5.3433347;5.480167400000001;frog;0;0;0;1
1971;121971;others;0;bird;0.0002007484436035156;11-02-2020 10:21:54;4.248978599999999;-4.2631364000000005;bird;1;0;0;0
1972;121972;others;0;bird;0.0;11-02-2020 10:21:54;9.946632000000001;-9.715277;bird;1;0;0;0
1973;121973;others;0;bird;0.0;11-02-2020 10:21:54;9.946632000000001;-9.715277;bird;1;0;0;0
1974;121974;others;1;frog;0.0;11-02-2020 10:21:54;-10.145795;10.515877;frog;0;0;0;1
1975;121975;others;0;bird;0.00039124488830566406;11-02-2020 10:21:54;-12.477889;12.775461;frog;0;1;0;0
1976;121976;others;1;frog;0.00039124488830566406;11-02-2020 10:21:54;-12.477889;12.775461;frog;0;0;0;1
1977;121977;others;0;bird;4.76837158203125e-07;11-02-2020 10:21:54;7.583342999999999;-7.3496237;bird;1;0;0;0
1978;121978;others;1;frog;1.8596649169921875e-05;11-02-2020 10:21:54;-5.3399779999999994;5.5588794;frog;0;0;0;1
1979;121979;others;1;frog;0.0;11-02-2020 10:21:54;-13.285371;13.499663;frog;0;0;0;1
1980;121980;others;1;frog;0.0;11-02-2020 10:21:54;-13.285371;13.499663;frog;0;0;0;1
1981;121981;others;1;frog;0.0;11-02-2020 10:21:54;-9.878652;9.683359;frog;0;0;0;1
1982;121982;others;1;frog;0.0;11-02-2020 10:21:54;-9.878652;9.683359;frog;0;0;0;1
1983;121983;others;1;frog;0.0;11-02-2020 10:21:54;-8.395617;8.568895;frog;0;0;0;1
1984;121984;others;0;bird;0.000110626220703125;11-02-2020 10:21:54;4.6786685;-4.429764;bird;1;0;0;0
1985;121985;others;1;frog;0.0;11-02-2020 10:21:54;-16.92761;17.309977;frog;0;0;0;1
1986;121986;others;1;frog;1.6689300537109375e-06;11-02-2020 10:21:54;6.9804993;-7.021039999999999;bird;0;0;1;0
1987;121987;others;0;bird;1.6689300537109375e-06;11-02-2020 10:21:54;6.9804993;-7.021039999999999;bird;1;0;0;0
1988;121988;others;1;frog;4.76837158203125e-05;11-02-2020 10:21:54;-4.9542923;4.9912066;frog;0;0;0;1
1989;121989;others;1;frog;0.00013399124145507812;11-02-2020 10:21:54;-4.361962;4.5543985000000005;frog;0;0;0;1
1990;121990;others;1;frog;0.0;11-02-2020 10:21:54;-8.799963;8.942327;frog;0;0;0;1
